ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
303,XAUUSD,sell,low,4065.00000,4066.45000,2025-11-21T11:45:00.000Z,2025-11-21T11:46:00.000Z,4066.45000,4060.65000,10.00,-1450.00,1,-14.50,1.00
304,XAUUSD,sell,low,4065.00000,4066.45000,2025-11-21T11:46:00.000Z,2025-11-21T11:48:00.000Z,4066.45000,4060.65000,10.00,-1450.00,2,-14.50,1.00
305,XAUUSD,sell,low,4064.89000,4066.29000,2025-11-21T11:47:00.000Z,2025-11-21T11:48:00.000Z,4066.29000,4060.69000,10.00,-1400.00,1,-14.00,1.00
306,XAUUSD,sell,low,4064.89000,4066.29000,2025-11-21T11:48:00.000Z,2025-11-21T11:49:00.000Z,4066.29000,4060.69000,10.00,-1400.00,1,-14.00,1.00
307,XAUUSD,sell,low,4064.89000,4066.29000,2025-11-21T11:49:00.000Z,2025-11-21T11:50:00.000Z,4066.29000,4060.69000,10.00,-1400.00,1,-14.00,1.00
308,XAUUSD,sell,low,4064.89000,4066.29000,2025-11-21T11:51:00.000Z,2025-11-21T11:52:00.000Z,4066.29000,4060.69000,10.00,-1400.00,1,-14.00,1.00
309,XAUUSD,sell,low,4064.89000,4066.29000,2025-11-21T11:52:00.000Z,2025-11-21T11:53:00.000Z,4066.29000,4060.69000,10.00,-1400.00,1,-14.00,1.00
310,XAUUSD,sell,low,4064.89000,4066.29000,2025-11-21T11:57:00.000Z,2025-11-21T11:58:00.000Z,4066.29000,4060.69000,10.00,-1400.00,1,-14.00,1.00
311,XAUUSD,sell,low,4064.89000,4066.29000,2025-11-21T11:59:00.000Z,2025-11-21T12:00:00.000Z,4066.29000,4060.69000,10.00,-1400.00,1,-14.00,1.00
312,XAUUSD,sell,low,4084.25000,4081.25000,2025-11-21T17:12:00.000Z,2025-11-21T17:14:00.000Z,4085.25000,4081.25000,10.00,3000.00,2,30.00,3.00
313,XAUUSD,sell,low,4081.83000,4082.83000,2025-11-21T17:17:00.000Z,2025-11-21T17:18:00.000Z,4082.83000,4078.83000,10.00,-1000.00,1,-10.00,1.00
314,XAUUSD,sell,low,4081.83000,4082.83000,2025-11-21T17:18:00.000Z,2025-11-21T17:19:00.000Z,4082.83000,4078.83000,10.00,-1000.00,1,-10.00,1.00
315,XAUUSD,sell,low,4081.83000,4078.83000,2025-11-21T17:19:00.000Z,2025-11-21T17:23:00.000Z,4082.83000,4078.83000,10.00,3000.00,4,30.00,3.00
316,XAUUSD,sell,low,4082.55000,4079.55000,2025-11-21T17:22:00.000Z,2025-11-21T17:23:00.000Z,4083.55000,4079.55000,10.00,3000.00,1,30.00,3.00
317,XAUUSD,sell,low,4058.61000,4060.34500,2025-11-21T18:00:00.000Z,2025-11-21T18:01:00.000Z,4060.34500,4053.40500,10.00,-1735.00,1,-17.35,1.00
318,XAUUSD,sell,low,4066.24000,4060.79500,2025-11-21T18:01:00.000Z,2025-11-21T18:03:00.000Z,4068.05500,4060.79500,10.00,5445.00,2,54.45,3.00
319,XAUUSD,sell,low,4063.06000,4060.06000,2025-11-21T18:02:00.000Z,2025-11-21T18:04:00.000Z,4064.06000,4060.06000,10.00,3000.00,2,30.00,3.00
320,XAUUSD,sell,low,4062.07000,4059.07000,2025-11-21T18:03:00.000Z,2025-11-21T18:06:00.000Z,4063.07000,4059.07000,10.00,3000.00,3,30.00,3.00
321,XAUUSD,sell,low,4061.57000,4058.57000,2025-11-21T18:04:00.000Z,2025-11-21T18:06:00.000Z,4062.57000,4058.57000,10.00,3000.00,2,30.00,3.00
322,XAUUSD,sell,low,4061.57000,4058.57000,2025-11-21T18:05:00.000Z,2025-11-21T18:06:00.000Z,4062.57000,4058.57000,10.00,3000.00,1,30.00,3.00
323,XAUUSD,sell,low,4058.78000,4055.33000,2025-11-21T18:07:00.000Z,2025-11-21T18:08:00.000Z,4059.93000,4055.33000,10.00,3450.00,1,34.50,3.00
324,XAUUSD,sell,low,4057.42000,4058.51500,2025-11-21T18:08:00.000Z,2025-11-21T18:14:00.000Z,4058.51500,4054.13500,10.00,-1095.00,6,-10.95,1.00
325,XAUUSD,sell,low,4057.42000,4058.51500,2025-11-21T18:09:00.000Z,2025-11-21T18:14:00.000Z,4058.51500,4054.13500,10.00,-1095.00,5,-10.95,1.00
326,XAUUSD,sell,low,4057.42000,4058.51500,2025-11-21T18:10:00.000Z,2025-11-21T18:14:00.000Z,4058.51500,4054.13500,10.00,-1095.00,4,-10.95,1.00
327,XAUUSD,sell,low,4055.52000,4056.52000,2025-11-21T18:15:00.000Z,2025-11-21T18:16:00.000Z,4056.52000,4052.52000,10.00,-1000.00,1,-10.00,1.00
328,XAUUSD,sell,low,4055.52000,4056.52000,2025-11-21T18:16:00.000Z,2025-11-21T18:17:00.000Z,4056.52000,4052.52000,10.00,-1000.00,1,-10.00,1.00
329,XAUUSD,sell,low,4059.47000,4060.47000,2025-11-21T18:17:00.000Z,2025-11-21T18:19:00.000Z,4060.47000,4056.47000,10.00,-1000.00,2,-10.00,1.00
330,XAUUSD,sell,low,4059.47000,4060.47000,2025-11-21T18:18:00.000Z,2025-11-21T18:19:00.000Z,4060.47000,4056.47000,10.00,-1000.00,1,-10.00,1.00
331,XAUUSD,sell,low,4059.47000,4060.47000,2025-11-21T18:19:00.000Z,2025-11-21T18:20:00.000Z,4060.47000,4056.47000,10.00,-1000.00,1,-10.00,1.00
332,XAUUSD,sell,low,4059.47000,4060.47000,2025-11-21T18:20:00.000Z,2025-11-21T18:21:00.000Z,4060.47000,4056.47000,10.00,-1000.00,1,-10.00,1.00
333,XAUUSD,sell,low,4059.47000,4060.47000,2025-11-21T18:21:00.000Z,2025-11-21T18:22:00.000Z,4060.47000,4056.47000,10.00,-1000.00,1,-10.00,1.00
334,XAUUSD,sell,low,4059.47000,4060.47000,2025-11-21T18:22:00.000Z,2025-11-21T18:23:00.000Z,4060.47000,4056.47000,10.00,-1000.00,1,-10.00,1.00
335,XAUUSD,sell,low,4059.47000,4060.47000,2025-11-21T18:23:00.000Z,2025-11-21T18:24:00.000Z,4060.47000,4056.47000,10.00,-1000.00,1,-10.00,1.00
336,XAUUSD,sell,low,4059.47000,4060.47000,2025-11-21T18:24:00.000Z,2025-11-21T18:25:00.000Z,4060.47000,4056.47000,10.00,-1000.00,1,-10.00,1.00
337,XAUUSD,sell,low,4059.47000,4060.47000,2025-11-21T18:25:00.000Z,2025-11-21T18:26:00.000Z,4060.47000,4056.47000,10.00,-1000.00,1,-10.00,1.00
338,XAUUSD,sell,low,4059.47000,4060.47000,2025-11-21T18:26:00.000Z,2025-11-21T18:27:00.000Z,4060.47000,4056.47000,10.00,-1000.00,1,-10.00,1.00
339,XAUUSD,sell,low,4059.47000,4060.47000,2025-11-21T18:27:00.000Z,2025-11-21T18:28:00.000Z,4060.47000,4056.47000,10.00,-1000.00,1,-10.00,1.00
340,XAUUSD,sell,low,4059.47000,4060.47000,2025-11-21T18:28:00.000Z,2025-11-21T18:29:00.000Z,4060.47000,4056.47000,10.00,-1000.00,1,-10.00,1.00
341,XAUUSD,sell,low,4059.47000,4060.47000,2025-11-21T18:29:00.000Z,2025-11-21T18:30:00.000Z,4060.47000,4056.47000,10.00,-1000.00,1,-10.00,1.00
342,XAUUSD,sell,low,4059.47000,4060.47000,2025-11-21T18:30:00.000Z,2025-11-21T18:31:00.000Z,4060.47000,4056.47000,10.00,-1000.00,1,-10.00,1.00
343,XAUUSD,sell,low,4059.47000,4060.47000,2025-11-21T18:31:00.000Z,2025-11-21T18:32:00.000Z,4060.47000,4056.47000,10.00,-1000.00,1,-10.00,1.00
344,XAUUSD,sell,low,4059.47000,4060.47000,2025-11-21T18:32:00.000Z,2025-11-21T18:33:00.000Z,4060.47000,4056.47000,10.00,-1000.00,1,-10.00,1.00
345,XAUUSD,sell,low,4059.47000,4060.47000,2025-11-21T18:33:00.000Z,2025-11-21T18:34:00.000Z,4060.47000,4056.47000,10.00,-1000.00,1,-10.00,1.00
346,XAUUSD,sell,low,4059.47000,4060.47000,2025-11-21T18:34:00.000Z,2025-11-21T18:35:00.000Z,4060.47000,4056.47000,10.00,-1000.00,1,-10.00,1.00
347,XAUUSD,sell,low,4059.47000,4060.47000,2025-11-21T18:35:00.000Z,2025-11-21T18:36:00.000Z,4060.47000,4056.47000,10.00,-1000.00,1,-10.00,1.00
348,XAUUSD,sell,low,4059.47000,4060.47000,2025-11-21T18:36:00.000Z,2025-11-21T18:37:00.000Z,4060.47000,4056.47000,10.00,-1000.00,1,-10.00,1.00
349,XAUUSD,sell,low,4059.47000,4060.47000,2025-11-21T18:37:00.000Z,2025-11-21T18:38:00.000Z,4060.47000,4056.47000,10.00,-1000.00,1,-10.00,1.00
350,XAUUSD,sell,low,4059.47000,4060.47000,2025-11-21T18:38:00.000Z,2025-11-21T18:39:00.000Z,4060.47000,4056.47000,10.00,-1000.00,1,-10.00,1.00
351,XAUUSD,sell,low,4059.47000,4060.47000,2025-11-21T18:39:00.000Z,2025-11-21T18:40:00.000Z,4060.47000,4056.47000,10.00,-1000.00,1,-10.00,1.00
352,XAUUSD,sell,low,4059.47000,4060.47000,2025-11-21T18:40:00.000Z,2025-11-21T18:41:00.000Z,4060.47000,4056.47000,10.00,-1000.00,1,-10.00,1.00
355,XAUUSD,sell,low,4064.94000,4065.94000,2025-11-21T18:43:00.000Z,2025-11-21T18:47:00.000Z,4065.94000,4061.94000,10.00,-1000.00,4,-10.00,1.00
356,XAUUSD,sell,low,4065.14000,4066.14000,2025-11-21T18:48:00.000Z,2025-11-21T18:49:00.000Z,4066.14000,4062.14000,10.00,-1000.00,1,-10.00,1.00
353,XAUUSD,sell,low,4065.66000,4062.66000,2025-11-21T18:41:00.000Z,2025-11-21T18:50:00.000Z,4066.66000,4062.66000,10.00,3000.00,9,30.00,3.00
354,XAUUSD,sell,low,4065.66000,4062.66000,2025-11-21T18:42:00.000Z,2025-11-21T18:50:00.000Z,4066.66000,4062.66000,10.00,3000.00,8,30.00,3.00
357,XAUUSD,sell,low,4065.68000,4067.20000,2025-11-21T18:50:00.000Z,2025-11-23T20:00:00.000Z,4067.20000,4061.12000,10.00,-1520.00,2950,-15.20,1.00
358,XAUUSD,sell,low,4065.68000,4067.20000,2025-11-21T18:51:00.000Z,2025-11-23T20:00:00.000Z,4067.20000,4061.12000,10.00,-1520.00,2949,-15.20,1.00
359,XAUUSD,sell,low,4065.68000,4067.20000,2025-11-21T18:52:00.000Z,2025-11-23T20:00:00.000Z,4067.20000,4061.12000,10.00,-1520.00,2948,-15.20,1.00
360,XAUUSD,sell,low,4070.37000,4067.17500,2025-11-23T20:30:00.000Z,2025-11-23T20:32:00.000Z,4071.43500,4067.17500,10.00,3195.00,2,31.95,3.00
361,XAUUSD,sell,low,4070.37000,4067.17500,2025-11-23T20:31:00.000Z,2025-11-23T20:32:00.000Z,4071.43500,4067.17500,10.00,3195.00,1,31.95,3.00
362,XAUUSD,sell,low,4068.55000,4069.74500,2025-11-23T20:33:00.000Z,2025-11-23T20:41:00.000Z,4069.74500,4064.96500,10.00,-1195.00,8,-11.95,1.00
363,XAUUSD,sell,low,4068.55000,4069.74500,2025-11-23T20:34:00.000Z,2025-11-23T20:41:00.000Z,4069.74500,4064.96500,10.00,-1195.00,7,-11.95,1.00
364,XAUUSD,sell,low,4068.55000,4069.74500,2025-11-23T20:35:00.000Z,2025-11-23T20:41:00.000Z,4069.74500,4064.96500,10.00,-1195.00,6,-11.95,1.00
365,XAUUSD,sell,low,4068.40000,4069.40000,2025-11-23T20:42:00.000Z,2025-11-23T20:43:00.000Z,4069.40000,4065.40000,10.00,-1000.00,1,-10.00,1.00
366,XAUUSD,sell,low,4064.67000,4065.67000,2025-11-23T21:56:00.000Z,2025-11-23T21:57:00.000Z,4065.67000,4061.67000,10.00,-1000.00,1,-10.00,1.00
367,XAUUSD,sell,low,4064.67000,4065.67000,2025-11-23T21:57:00.000Z,2025-11-23T21:58:00.000Z,4065.67000,4061.67000,10.00,-1000.00,1,-10.00,1.00
368,XAUUSD,sell,low,4064.67000,4065.67000,2025-11-23T21:58:00.000Z,2025-11-23T21:59:00.000Z,4065.67000,4061.67000,10.00,-1000.00,1,-10.00,1.00
369,XAUUSD,sell,low,4064.67000,4065.67000,2025-11-23T21:59:00.000Z,2025-11-23T22:00:00.000Z,4065.67000,4061.67000,10.00,-1000.00,1,-10.00,1.00
370,XAUUSD,sell,low,4053.70000,4050.70000,2025-11-23T22:45:00.000Z,2025-11-23T22:51:00.000Z,4054.70000,4050.70000,10.00,3000.00,6,30.00,3.00
371,XAUUSD,sell,low,4053.70000,4050.70000,2025-11-23T22:46:00.000Z,2025-11-23T22:51:00.000Z,4054.70000,4050.70000,10.00,3000.00,5,30.00,3.00
372,XAUUSD,sell,low,4053.70000,4050.70000,2025-11-23T22:47:00.000Z,2025-11-23T22:51:00.000Z,4054.70000,4050.70000,10.00,3000.00,4,30.00,3.00
373,XAUUSD,sell,low,4046.47000,4048.42500,2025-11-23T23:00:00.000Z,2025-11-23T23:26:00.000Z,4048.42500,4040.60500,10.00,-1955.00,26,-19.55,1.00
374,XAUUSD,sell,low,4046.47000,4048.42500,2025-11-23T23:01:00.000Z,2025-11-23T23:26:00.000Z,4048.42500,4040.60500,10.00,-1955.00,25,-19.55,1.00
375,XAUUSD,sell,low,4046.47000,4048.42500,2025-11-23T23:02:00.000Z,2025-11-23T23:26:00.000Z,4048.42500,4040.60500,10.00,-1955.00,24,-19.55,1.00
376,XAUUSD,sell,low,4046.92000,4048.20500,2025-11-23T23:27:00.000Z,2025-11-23T23:28:00.000Z,4048.20500,4043.06500,10.00,-1285.00,1,-12.85,1.00
377,XAUUSD,sell,low,4046.92000,4048.20500,2025-11-23T23:28:00.000Z,2025-11-23T23:30:00.000Z,4048.20500,4043.06500,10.00,-1285.00,2,-12.85,1.00
378,XAUUSD,sell,low,4046.92000,4048.20500,2025-11-23T23:29:00.000Z,2025-11-23T23:30:00.000Z,4048.20500,4043.06500,10.00,-1285.00,1,-12.85,1.00
379,XAUUSD,sell,low,4046.92000,4048.20500,2025-11-23T23:30:00.000Z,2025-11-23T23:31:00.000Z,4048.20500,4043.06500,10.00,-1285.00,1,-12.85,1.00
380,XAUUSD,sell,low,4048.27000,4045.27000,2025-11-23T23:31:00.000Z,2025-11-23T23:32:00.000Z,4049.27000,4045.27000,10.00,3000.00,1,30.00,3.00
381,XAUUSD,sell,low,4048.27000,4049.27000,2025-11-23T23:32:00.000Z,2025-11-23T23:34:00.000Z,4049.27000,4045.27000,10.00,-1000.00,2,-10.00,1.00
382,XAUUSD,sell,low,4048.27000,4049.27000,2025-11-23T23:33:00.000Z,2025-11-23T23:34:00.000Z,4049.27000,4045.27000,10.00,-1000.00,1,-10.00,1.00
383,XAUUSD,sell,low,4048.27000,4049.27000,2025-11-23T23:34:00.000Z,2025-11-23T23:35:00.000Z,4049.27000,4045.27000,10.00,-1000.00,1,-10.00,1.00
384,XAUUSD,sell,low,4048.27000,4049.27000,2025-11-23T23:35:00.000Z,2025-11-23T23:36:00.000Z,4049.27000,4045.27000,10.00,-1000.00,1,-10.00,1.00
385,XAUUSD,sell,low,4048.27000,4049.27000,2025-11-23T23:36:00.000Z,2025-11-23T23:37:00.000Z,4049.27000,4045.27000,10.00,-1000.00,1,-10.00,1.00
386,XAUUSD,sell,low,4048.27000,4049.27000,2025-11-23T23:37:00.000Z,2025-11-23T23:38:00.000Z,4049.27000,4045.27000,10.00,-1000.00,1,-10.00,1.00
387,XAUUSD,sell,low,4048.27000,4049.27000,2025-11-23T23:38:00.000Z,2025-11-23T23:39:00.000Z,4049.27000,4045.27000,10.00,-1000.00,1,-10.00,1.00
388,XAUUSD,sell,low,4050.53000,4047.53000,2025-11-23T23:39:00.000Z,2025-11-23T23:41:00.000Z,4051.53000,4047.53000,10.00,3000.00,2,30.00,3.00
389,XAUUSD,sell,low,4050.06000,4046.44500,2025-11-23T23:40:00.000Z,2025-11-23T23:42:00.000Z,4051.26500,4046.44500,10.00,3615.00,2,36.15,3.00
390,XAUUSD,sell,low,4048.45000,4045.45000,2025-11-23T23:41:00.000Z,2025-11-23T23:46:00.000Z,4049.45000,4045.45000,10.00,3000.00,5,30.00,3.00
391,XAUUSD,sell,low,4048.45000,4045.45000,2025-11-23T23:42:00.000Z,2025-11-23T23:46:00.000Z,4049.45000,4045.45000,10.00,3000.00,4,30.00,3.00
392,XAUUSD,sell,low,4048.45000,4045.45000,2025-11-23T23:43:00.000Z,2025-11-23T23:46:00.000Z,4049.45000,4045.45000,10.00,3000.00,3,30.00,3.00
393,XAUUSD,sell,low,4046.28000,4043.28000,2025-11-23T23:47:00.000Z,2025-11-23T23:50:00.000Z,4047.28000,4043.28000,10.00,3000.00,3,30.00,3.00
394,XAUUSD,sell,low,4046.28000,4043.28000,2025-11-23T23:48:00.000Z,2025-11-23T23:50:00.000Z,4047.28000,4043.28000,10.00,3000.00,2,30.00,3.00
395,XAUUSD,sell,low,4046.28000,4043.28000,2025-11-23T23:49:00.000Z,2025-11-23T23:50:00.000Z,4047.28000,4043.28000,10.00,3000.00,1,30.00,3.00
396,XAUUSD,sell,low,4046.28000,4043.28000,2025-11-23T23:51:00.000Z,2025-11-23T23:52:00.000Z,4047.28000,4043.28000,10.00,3000.00,1,30.00,3.00
397,XAUUSD,sell,low,4044.64000,4041.64000,2025-11-23T23:52:00.000Z,2025-11-23T23:53:00.000Z,4045.64000,4041.64000,10.00,3000.00,1,30.00,3.00
399,XAUUSD,sell,low,4041.81000,4042.81000,2025-11-23T23:55:00.000Z,2025-11-23T23:58:00.000Z,4042.81000,4038.81000,10.00,-1000.00,3,-10.00,1.00
400,XAUUSD,sell,low,4041.81000,4042.81000,2025-11-23T23:56:00.000Z,2025-11-23T23:58:00.000Z,4042.81000,4038.81000,10.00,-1000.00,2,-10.00,1.00
398,XAUUSD,sell,low,4043.72000,4044.85000,2025-11-23T23:53:00.000Z,2025-11-24T00:00:00.000Z,4044.85000,4040.33000,10.00,-1130.00,7,-11.30,1.00
401,XAUUSD,sell,low,4041.81000,4042.81000,2025-11-23T23:59:00.000Z,2025-11-24T00:00:00.000Z,4042.81000,4038.81000,10.00,-1000.00,1,-10.00,1.00
402,XAUUSD,sell,low,4041.81000,4042.81000,2025-11-24T00:00:00.000Z,2025-11-24T00:01:00.000Z,4042.81000,4038.81000,10.00,-1000.00,1,-10.00,1.00
403,XAUUSD,sell,low,4041.81000,4042.81000,2025-11-24T00:01:00.000Z,2025-11-24T00:02:00.000Z,4042.81000,4038.81000,10.00,-1000.00,1,-10.00,1.00
404,XAUUSD,sell,low,4041.81000,4042.81000,2025-11-24T00:02:00.000Z,2025-11-24T00:03:00.000Z,4042.81000,4038.81000,10.00,-1000.00,1,-10.00,1.00
405,XAUUSD,sell,low,4041.81000,4042.81000,2025-11-24T00:03:00.000Z,2025-11-24T00:04:00.000Z,4042.81000,4038.81000,10.00,-1000.00,1,-10.00,1.00
406,XAUUSD,sell,low,4041.81000,4042.81000,2025-11-24T00:04:00.000Z,2025-11-24T00:05:00.000Z,4042.81000,4038.81000,10.00,-1000.00,1,-10.00,1.00
407,XAUUSD,sell,low,4041.81000,4042.81000,2025-11-24T00:06:00.000Z,2025-11-24T00:07:00.000Z,4042.81000,4038.81000,10.00,-1000.00,1,-10.00,1.00
408,XAUUSD,sell,low,4048.46000,4049.46000,2025-11-24T00:07:00.000Z,2025-11-24T00:10:00.000Z,4049.46000,4045.46000,10.00,-1000.00,3,-10.00,1.00
409,XAUUSD,sell,low,4049.71000,4046.71000,2025-11-24T00:11:00.000Z,2025-11-24T00:14:00.000Z,4050.71000,4046.71000,10.00,3000.00,3,30.00,3.00
410,XAUUSD,sell,low,4049.11000,4046.11000,2025-11-24T00:12:00.000Z,2025-11-24T00:15:00.000Z,4050.11000,4046.11000,10.00,3000.00,3,30.00,3.00
411,XAUUSD,sell,low,4049.11000,4046.11000,2025-11-24T00:13:00.000Z,2025-11-24T00:15:00.000Z,4050.11000,4046.11000,10.00,3000.00,2,30.00,3.00
412,XAUUSD,sell,low,4056.34000,4052.50000,2025-11-24T00:45:00.000Z,2025-11-24T00:48:00.000Z,4057.62000,4052.50000,10.00,3840.00,3,38.40,3.00
413,XAUUSD,sell,low,4054.01000,4051.01000,2025-11-24T00:46:00.000Z,2025-11-24T00:49:00.000Z,4055.01000,4051.01000,10.00,3000.00,3,30.00,3.00
414,XAUUSD,sell,low,4060.36000,4057.18000,2025-11-24T01:15:00.000Z,2025-11-24T01:16:00.000Z,4061.42000,4057.18000,10.00,3180.00,1,31.80,3.00
415,XAUUSD,sell,low,4050.36000,4046.53500,2025-11-24T01:32:00.000Z,2025-11-24T01:33:00.000Z,4051.63500,4046.53500,10.00,3825.00,1,38.25,3.00
416,XAUUSD,sell,low,4048.24000,4049.25000,2025-11-24T01:33:00.000Z,2025-11-24T01:35:00.000Z,4049.25000,4045.21000,10.00,-1010.00,2,-10.10,1.00
417,XAUUSD,sell,low,4048.24000,4045.21000,2025-11-24T01:36:00.000Z,2025-11-24T01:41:00.000Z,4049.25000,4045.21000,10.00,3030.00,5,30.30,3.00
418,XAUUSD,sell,low,4048.63000,4044.64000,2025-11-24T01:37:00.000Z,2025-11-24T01:46:00.000Z,4049.96000,4044.64000,10.00,3990.00,9,39.90,3.00
419,XAUUSD,sell,low,4048.63000,4044.64000,2025-11-24T01:38:00.000Z,2025-11-24T01:46:00.000Z,4049.96000,4044.64000,10.00,3990.00,8,39.90,3.00
420,XAUUSD,sell,low,4048.63000,4044.64000,2025-11-24T01:42:00.000Z,2025-11-24T01:46:00.000Z,4049.96000,4044.64000,10.00,3990.00,4,39.90,3.00
421,XAUUSD,sell,low,4045.44000,4046.72000,2025-11-24T01:47:00.000Z,2025-11-24T02:15:00.000Z,4046.72000,4041.60000,10.00,-1280.00,28,-12.80,1.00
422,XAUUSD,sell,low,4045.44000,4046.72000,2025-11-24T01:48:00.000Z,2025-11-24T02:15:00.000Z,4046.72000,4041.60000,10.00,-1280.00,27,-12.80,1.00
423,XAUUSD,sell,low,4045.44000,4046.72000,2025-11-24T01:49:00.000Z,2025-11-24T02:15:00.000Z,4046.72000,4041.60000,10.00,-1280.00,26,-12.80,1.00
424,XAUUSD,sell,low,4044.76000,4045.76000,2025-11-24T02:16:00.000Z,2025-11-24T02:17:00.000Z,4045.76000,4041.76000,10.00,-1000.00,1,-10.00,1.00
425,XAUUSD,sell,low,4047.90000,4043.58000,2025-11-24T02:17:00.000Z,2025-11-24T02:20:00.000Z,4049.34000,4043.58000,10.00,4320.00,3,43.20,3.00
426,XAUUSD,sell,low,4047.90000,4043.58000,2025-11-24T02:18:00.000Z,2025-11-24T02:20:00.000Z,4049.34000,4043.58000,10.00,4320.00,2,43.20,3.00
427,XAUUSD,sell,low,4046.66000,4043.31500,2025-11-24T02:19:00.000Z,2025-11-24T02:20:00.000Z,4047.77500,4043.31500,10.00,3345.00,1,33.45,3.00
428,XAUUSD,sell,low,4043.83000,4040.08000,2025-11-24T02:21:00.000Z,2025-11-24T02:22:00.000Z,4045.08000,4040.08000,10.00,3750.00,1,37.50,3.00
429,XAUUSD,sell,low,4043.83000,4045.08000,2025-11-24T02:22:00.000Z,2025-11-24T02:23:00.000Z,4045.08000,4040.08000,10.00,-1250.00,1,-12.50,1.00
430,XAUUSD,sell,low,4043.83000,4045.08000,2025-11-24T02:23:00.000Z,2025-11-24T02:24:00.000Z,4045.08000,4040.08000,10.00,-1250.00,1,-12.50,1.00
431,XAUUSD,sell,low,4043.83000,4045.08000,2025-11-24T02:24:00.000Z,2025-11-24T02:25:00.000Z,4045.08000,4040.08000,10.00,-1250.00,1,-12.50,1.00
432,XAUUSD,sell,low,4043.83000,4045.08000,2025-11-24T02:25:00.000Z,2025-11-24T02:26:00.000Z,4045.08000,4040.08000,10.00,-1250.00,1,-12.50,1.00
433,XAUUSD,sell,low,4043.83000,4045.08000,2025-11-24T02:26:00.000Z,2025-11-24T02:27:00.000Z,4045.08000,4040.08000,10.00,-1250.00,1,-12.50,1.00
434,XAUUSD,sell,low,4043.83000,4045.08000,2025-11-24T02:27:00.000Z,2025-11-24T02:28:00.000Z,4045.08000,4040.08000,10.00,-1250.00,1,-12.50,1.00
435,XAUUSD,sell,low,4043.83000,4045.08000,2025-11-24T02:28:00.000Z,2025-11-24T02:29:00.000Z,4045.08000,4040.08000,10.00,-1250.00,1,-12.50,1.00
436,XAUUSD,sell,low,4043.83000,4045.08000,2025-11-24T02:29:00.000Z,2025-11-24T02:30:00.000Z,4045.08000,4040.08000,10.00,-1250.00,1,-12.50,1.00
437,XAUUSD,sell,low,4047.54000,4043.67000,2025-11-24T02:30:00.000Z,2025-11-24T02:32:00.000Z,4048.83000,4043.67000,10.00,3870.00,2,38.70,3.00
438,XAUUSD,sell,low,4047.54000,4043.67000,2025-11-24T02:31:00.000Z,2025-11-24T02:32:00.000Z,4048.83000,4043.67000,10.00,3870.00,1,38.70,3.00
439,XAUUSD,sell,low,4045.81000,4042.49500,2025-11-24T02:32:00.000Z,2025-11-24T02:33:00.000Z,4046.91500,4042.49500,10.00,3315.00,1,33.15,3.00
440,XAUUSD,sell,low,4045.81000,4046.91500,2025-11-24T02:33:00.000Z,2025-11-24T02:35:00.000Z,4046.91500,4042.49500,10.00,-1105.00,2,-11.05,1.00
441,XAUUSD,sell,low,4045.81000,4046.91500,2025-11-24T02:34:00.000Z,2025-11-24T02:35:00.000Z,4046.91500,4042.49500,10.00,-1105.00,1,-11.05,1.00
442,XAUUSD,sell,low,4045.81000,4046.91500,2025-11-24T02:35:00.000Z,2025-11-24T02:36:00.000Z,4046.91500,4042.49500,10.00,-1105.00,1,-11.05,1.00
443,XAUUSD,sell,low,4045.81000,4046.91500,2025-11-24T02:36:00.000Z,2025-11-24T02:38:00.000Z,4046.91500,4042.49500,10.00,-1105.00,2,-11.05,1.00
444,XAUUSD,sell,low,4045.81000,4046.91500,2025-11-24T02:37:00.000Z,2025-11-24T02:38:00.000Z,4046.91500,4042.49500,10.00,-1105.00,1,-11.05,1.00
445,XAUUSD,sell,low,4045.81000,4046.91500,2025-11-24T02:39:00.000Z,2025-11-24T02:41:00.000Z,4046.91500,4042.49500,10.00,-1105.00,2,-11.05,1.00
446,XAUUSD,sell,low,4045.81000,4046.91500,2025-11-24T02:40:00.000Z,2025-11-24T02:41:00.000Z,4046.91500,4042.49500,10.00,-1105.00,1,-11.05,1.00
447,XAUUSD,sell,low,4048.52000,4045.43000,2025-11-24T02:45:00.000Z,2025-11-24T02:46:00.000Z,4049.55000,4045.43000,10.00,3090.00,1,30.90,3.00
448,XAUUSD,sell,low,4046.61000,4043.61000,2025-11-24T02:46:00.000Z,2025-11-24T02:48:00.000Z,4047.61000,4043.61000,10.00,3000.00,2,30.00,3.00
449,XAUUSD,sell,low,4046.61000,4043.61000,2025-11-24T02:47:00.000Z,2025-11-24T02:48:00.000Z,4047.61000,4043.61000,10.00,3000.00,1,30.00,3.00
450,XAUUSD,sell,low,4045.01000,4041.65000,2025-11-24T02:48:00.000Z,2025-11-24T02:49:00.000Z,4046.13000,4041.65000,10.00,3360.00,1,33.60,3.00
451,XAUUSD,sell,low,4043.48000,4044.62000,2025-11-24T02:49:00.000Z,2025-11-24T02:51:00.000Z,4044.62000,4040.06000,10.00,-1140.00,2,-11.40,1.00
452,XAUUSD,sell,low,4043.48000,4044.62000,2025-11-24T02:50:00.000Z,2025-11-24T02:51:00.000Z,4044.62000,4040.06000,10.00,-1140.00,1,-11.40,1.00
