ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
2027,XAUUSD,buy,low,4216.46000,4214.91000,2025-11-13T11:39:00.000Z,2025-11-13T11:40:00.000Z,4214.91000,4221.11000,10.00,-1550.00,1,-15.50,1.00
2028,XAUUSD,buy,low,4158.70000,4161.70000,2025-11-13T16:30:00.000Z,2025-11-13T16:34:00.000Z,4157.70000,4161.70000,10.00,3000.00,4,30.00,3.00
2029,XAUUSD,buy,low,4158.70000,4161.70000,2025-11-13T16:31:00.000Z,2025-11-13T16:34:00.000Z,4157.70000,4161.70000,10.00,3000.00,3,30.00,3.00
2030,XAUUSD,buy,low,4158.70000,4161.70000,2025-11-13T16:32:00.000Z,2025-11-13T16:34:00.000Z,4157.70000,4161.70000,10.00,3000.00,2,30.00,3.00
2031,XAUUSD,buy,low,4167.33000,4166.21000,2025-11-13T17:05:00.000Z,2025-11-13T17:06:00.000Z,4166.21000,4170.69000,10.00,-1120.00,1,-11.20,1.00
2032,XAUUSD,buy,low,4167.33000,4166.21000,2025-11-13T17:07:00.000Z,2025-11-13T17:08:00.000Z,4166.21000,4170.69000,10.00,-1120.00,1,-11.20,1.00
2033,XAUUSD,buy,low,4161.34000,4165.51000,2025-11-13T17:20:00.000Z,2025-11-13T17:25:00.000Z,4159.95000,4165.51000,10.00,4170.00,5,41.70,3.00
2034,XAUUSD,buy,low,4167.82000,4166.82000,2025-11-13T17:30:00.000Z,2025-11-13T17:31:00.000Z,4166.82000,4170.82000,10.00,-1000.00,1,-10.00,1.00
2035,XAUUSD,buy,low,4167.82000,4166.82000,2025-11-13T17:31:00.000Z,2025-11-13T17:32:00.000Z,4166.82000,4170.82000,10.00,-1000.00,1,-10.00,1.00
2036,XAUUSD,buy,low,4167.82000,4166.82000,2025-11-13T17:32:00.000Z,2025-11-13T17:33:00.000Z,4166.82000,4170.82000,10.00,-1000.00,1,-10.00,1.00
2037,XAUUSD,buy,low,4167.82000,4166.82000,2025-11-13T17:33:00.000Z,2025-11-13T17:34:00.000Z,4166.82000,4170.82000,10.00,-1000.00,1,-10.00,1.00
2038,XAUUSD,buy,low,4167.82000,4166.82000,2025-11-13T17:34:00.000Z,2025-11-13T17:35:00.000Z,4166.82000,4170.82000,10.00,-1000.00,1,-10.00,1.00
2039,XAUUSD,buy,low,4167.82000,4166.82000,2025-11-13T17:35:00.000Z,2025-11-13T17:36:00.000Z,4166.82000,4170.82000,10.00,-1000.00,1,-10.00,1.00
2040,XAUUSD,buy,low,4167.82000,4166.82000,2025-11-13T17:36:00.000Z,2025-11-13T17:37:00.000Z,4166.82000,4170.82000,10.00,-1000.00,1,-10.00,1.00
2041,XAUUSD,buy,low,4167.82000,4166.82000,2025-11-13T17:37:00.000Z,2025-11-13T17:38:00.000Z,4166.82000,4170.82000,10.00,-1000.00,1,-10.00,1.00
2042,XAUUSD,buy,low,4166.13000,4165.13000,2025-11-13T17:38:00.000Z,2025-11-13T17:42:00.000Z,4165.13000,4169.13000,10.00,-1000.00,4,-10.00,1.00
2043,XAUUSD,buy,low,4166.13000,4165.13000,2025-11-13T17:39:00.000Z,2025-11-13T17:42:00.000Z,4165.13000,4169.13000,10.00,-1000.00,3,-10.00,1.00
2044,XAUUSD,buy,low,4166.13000,4165.13000,2025-11-13T17:40:00.000Z,2025-11-13T17:42:00.000Z,4165.13000,4169.13000,10.00,-1000.00,2,-10.00,1.00
2045,XAUUSD,buy,low,4166.13000,4165.13000,2025-11-13T17:43:00.000Z,2025-11-13T17:44:00.000Z,4165.13000,4169.13000,10.00,-1000.00,1,-10.00,1.00
2046,XAUUSD,buy,low,4166.13000,4165.13000,2025-11-13T17:44:00.000Z,2025-11-13T17:45:00.000Z,4165.13000,4169.13000,10.00,-1000.00,1,-10.00,1.00
2047,XAUUSD,buy,low,4166.13000,4165.13000,2025-11-13T17:45:00.000Z,2025-11-13T17:46:00.000Z,4165.13000,4169.13000,10.00,-1000.00,1,-10.00,1.00
2048,XAUUSD,buy,low,4163.86000,4162.55500,2025-11-13T17:46:00.000Z,2025-11-13T17:49:00.000Z,4162.55500,4167.77500,10.00,-1305.00,3,-13.05,1.00
2049,XAUUSD,buy,low,4163.86000,4162.55500,2025-11-13T17:47:00.000Z,2025-11-13T17:49:00.000Z,4162.55500,4167.77500,10.00,-1305.00,2,-13.05,1.00
2050,XAUUSD,buy,low,4163.86000,4162.55500,2025-11-13T17:48:00.000Z,2025-11-13T17:49:00.000Z,4162.55500,4167.77500,10.00,-1305.00,1,-13.05,1.00
2051,XAUUSD,buy,low,4163.86000,4162.55500,2025-11-13T17:50:00.000Z,2025-11-13T17:52:00.000Z,4162.55500,4167.77500,10.00,-1305.00,2,-13.05,1.00
2052,XAUUSD,buy,low,4163.86000,4162.55500,2025-11-13T17:51:00.000Z,2025-11-13T17:52:00.000Z,4162.55500,4167.77500,10.00,-1305.00,1,-13.05,1.00
2053,XAUUSD,buy,low,4163.86000,4162.55500,2025-11-13T17:52:00.000Z,2025-11-13T17:53:00.000Z,4162.55500,4167.77500,10.00,-1305.00,1,-13.05,1.00
2054,XAUUSD,buy,low,4163.86000,4162.55500,2025-11-13T17:53:00.000Z,2025-11-13T17:54:00.000Z,4162.55500,4167.77500,10.00,-1305.00,1,-13.05,1.00
2055,XAUUSD,buy,low,4163.86000,4162.55500,2025-11-13T17:54:00.000Z,2025-11-13T17:57:00.000Z,4162.55500,4167.77500,10.00,-1305.00,3,-13.05,1.00
2056,XAUUSD,buy,low,4163.86000,4162.55500,2025-11-13T17:55:00.000Z,2025-11-13T17:57:00.000Z,4162.55500,4167.77500,10.00,-1305.00,2,-13.05,1.00
2057,XAUUSD,buy,low,4163.86000,4162.55500,2025-11-13T17:56:00.000Z,2025-11-13T17:57:00.000Z,4162.55500,4167.77500,10.00,-1305.00,1,-13.05,1.00
2058,XAUUSD,buy,low,4163.86000,4162.55500,2025-11-13T17:58:00.000Z,2025-11-13T17:59:00.000Z,4162.55500,4167.77500,10.00,-1305.00,1,-13.05,1.00
2059,XAUUSD,buy,low,4163.86000,4162.55500,2025-11-13T17:59:00.000Z,2025-11-13T18:00:00.000Z,4162.55500,4167.77500,10.00,-1305.00,1,-13.05,1.00
2060,XAUUSD,buy,low,4163.86000,4162.55500,2025-11-13T18:01:00.000Z,2025-11-13T18:02:00.000Z,4162.55500,4167.77500,10.00,-1305.00,1,-13.05,1.00
2061,XAUUSD,buy,low,4163.86000,4162.55500,2025-11-13T18:02:00.000Z,2025-11-13T18:03:00.000Z,4162.55500,4167.77500,10.00,-1305.00,1,-13.05,1.00
2062,XAUUSD,buy,low,4182.25000,4186.06000,2025-11-13T22:15:00.000Z,2025-11-13T22:16:00.000Z,4180.98000,4186.06000,10.00,3810.00,1,38.10,3.00
2063,XAUUSD,buy,low,4182.25000,4180.98000,2025-11-13T22:16:00.000Z,2025-11-13T22:17:00.000Z,4180.98000,4186.06000,10.00,-1270.00,1,-12.70,1.00
2064,XAUUSD,buy,low,4180.68000,4179.37000,2025-11-13T22:19:00.000Z,2025-11-13T22:21:00.000Z,4179.37000,4184.61000,10.00,-1310.00,2,-13.10,1.00
2065,XAUUSD,buy,low,4180.45000,4179.08500,2025-11-13T22:39:00.000Z,2025-11-13T22:43:00.000Z,4179.08500,4184.54500,10.00,-1365.00,4,-13.65,1.00
2066,XAUUSD,buy,low,4180.45000,4179.08500,2025-11-13T22:41:00.000Z,2025-11-13T22:43:00.000Z,4179.08500,4184.54500,10.00,-1365.00,2,-13.65,1.00
2067,XAUUSD,buy,low,4180.45000,4184.54500,2025-11-13T22:46:00.000Z,2025-11-13T22:47:00.000Z,4179.08500,4184.54500,10.00,4095.00,1,40.95,3.00
2068,XAUUSD,buy,low,4180.45000,4184.54500,2025-11-13T22:47:00.000Z,2025-11-13T22:48:00.000Z,4179.08500,4184.54500,10.00,4095.00,1,40.95,3.00
2069,XAUUSD,buy,low,4180.45000,4184.54500,2025-11-13T22:48:00.000Z,2025-11-13T22:49:00.000Z,4179.08500,4184.54500,10.00,4095.00,1,40.95,3.00
2070,XAUUSD,buy,low,4185.46000,4189.25500,2025-11-13T22:49:00.000Z,2025-11-13T22:54:00.000Z,4184.19500,4189.25500,10.00,3795.00,5,37.95,3.00
2071,XAUUSD,buy,low,4185.46000,4189.25500,2025-11-13T22:50:00.000Z,2025-11-13T22:54:00.000Z,4184.19500,4189.25500,10.00,3795.00,4,37.95,3.00
2072,XAUUSD,buy,low,4185.46000,4189.25500,2025-11-13T22:51:00.000Z,2025-11-13T22:54:00.000Z,4184.19500,4189.25500,10.00,3795.00,3,37.95,3.00
2073,XAUUSD,buy,low,4185.46000,4189.25500,2025-11-13T22:57:00.000Z,2025-11-13T22:58:00.000Z,4184.19500,4189.25500,10.00,3795.00,1,37.95,3.00
2074,XAUUSD,buy,low,4185.46000,4189.25500,2025-11-13T22:58:00.000Z,2025-11-13T22:59:00.000Z,4184.19500,4189.25500,10.00,3795.00,1,37.95,3.00
2075,XAUUSD,buy,low,4185.46000,4189.25500,2025-11-13T22:59:00.000Z,2025-11-13T23:00:00.000Z,4184.19500,4189.25500,10.00,3795.00,1,37.95,3.00
2076,XAUUSD,buy,low,4185.46000,4189.25500,2025-11-13T23:00:00.000Z,2025-11-13T23:01:00.000Z,4184.19500,4189.25500,10.00,3795.00,1,37.95,3.00
2077,XAUUSD,buy,low,4201.59000,4200.59000,2025-11-14T02:13:00.000Z,2025-11-14T02:14:00.000Z,4200.59000,4204.59000,10.00,-1000.00,1,-10.00,1.00
2078,XAUUSD,buy,low,4201.59000,4200.59000,2025-11-14T02:14:00.000Z,2025-11-14T02:15:00.000Z,4200.59000,4204.59000,10.00,-1000.00,1,-10.00,1.00
2079,XAUUSD,buy,low,4201.59000,4200.59000,2025-11-14T02:15:00.000Z,2025-11-14T02:16:00.000Z,4200.59000,4204.59000,10.00,-1000.00,1,-10.00,1.00
2080,XAUUSD,buy,low,4201.59000,4200.59000,2025-11-14T02:16:00.000Z,2025-11-14T02:17:00.000Z,4200.59000,4204.59000,10.00,-1000.00,1,-10.00,1.00
2081,XAUUSD,buy,low,4201.59000,4200.59000,2025-11-14T02:17:00.000Z,2025-11-14T02:18:00.000Z,4200.59000,4204.59000,10.00,-1000.00,1,-10.00,1.00
2082,XAUUSD,buy,low,4201.59000,4200.59000,2025-11-14T02:18:00.000Z,2025-11-14T02:19:00.000Z,4200.59000,4204.59000,10.00,-1000.00,1,-10.00,1.00
2083,XAUUSD,buy,low,4201.59000,4200.59000,2025-11-14T02:19:00.000Z,2025-11-14T02:20:00.000Z,4200.59000,4204.59000,10.00,-1000.00,1,-10.00,1.00
2084,XAUUSD,buy,low,4201.59000,4200.59000,2025-11-14T02:20:00.000Z,2025-11-14T02:21:00.000Z,4200.59000,4204.59000,10.00,-1000.00,1,-10.00,1.00
2085,XAUUSD,buy,low,4201.59000,4200.59000,2025-11-14T02:21:00.000Z,2025-11-14T02:22:00.000Z,4200.59000,4204.59000,10.00,-1000.00,1,-10.00,1.00
2086,XAUUSD,buy,low,4201.59000,4200.59000,2025-11-14T02:22:00.000Z,2025-11-14T02:23:00.000Z,4200.59000,4204.59000,10.00,-1000.00,1,-10.00,1.00
2087,XAUUSD,buy,low,4201.59000,4200.59000,2025-11-14T02:23:00.000Z,2025-11-14T02:24:00.000Z,4200.59000,4204.59000,10.00,-1000.00,1,-10.00,1.00
2088,XAUUSD,buy,low,4201.59000,4200.59000,2025-11-14T02:24:00.000Z,2025-11-14T02:25:00.000Z,4200.59000,4204.59000,10.00,-1000.00,1,-10.00,1.00
2089,XAUUSD,buy,low,4201.59000,4200.59000,2025-11-14T02:25:00.000Z,2025-11-14T02:26:00.000Z,4200.59000,4204.59000,10.00,-1000.00,1,-10.00,1.00
2090,XAUUSD,buy,low,4201.59000,4200.59000,2025-11-14T02:26:00.000Z,2025-11-14T02:27:00.000Z,4200.59000,4204.59000,10.00,-1000.00,1,-10.00,1.00
2091,XAUUSD,buy,low,4183.77000,4189.05000,2025-11-14T02:27:00.000Z,2025-11-14T02:29:00.000Z,4182.01000,4189.05000,10.00,5280.00,2,52.80,3.00
2092,XAUUSD,buy,low,4183.77000,4189.05000,2025-11-14T02:28:00.000Z,2025-11-14T02:29:00.000Z,4182.01000,4189.05000,10.00,5280.00,1,52.80,3.00
2093,XAUUSD,buy,low,4183.77000,4189.05000,2025-11-14T02:29:00.000Z,2025-11-14T02:30:00.000Z,4182.01000,4189.05000,10.00,5280.00,1,52.80,3.00
2094,XAUUSD,buy,low,4066.03000,4063.16000,2025-11-14T11:49:00.000Z,2025-11-14T11:50:00.000Z,4063.16000,4074.64000,10.00,-2870.00,1,-28.70,1.00
2095,XAUUSD,buy,low,4066.03000,4074.64000,2025-11-14T11:51:00.000Z,2025-11-14T11:53:00.000Z,4063.16000,4074.64000,10.00,8610.00,2,86.10,3.00
2096,XAUUSD,buy,low,4074.37000,4073.12000,2025-11-14T12:01:00.000Z,2025-11-14T12:03:00.000Z,4073.12000,4078.12000,10.00,-1250.00,2,-12.50,1.00
2097,XAUUSD,buy,low,4074.37000,4073.12000,2025-11-14T12:02:00.000Z,2025-11-14T12:03:00.000Z,4073.12000,4078.12000,10.00,-1250.00,1,-12.50,1.00
2098,XAUUSD,buy,low,4074.37000,4073.12000,2025-11-14T12:03:00.000Z,2025-11-14T12:04:00.000Z,4073.12000,4078.12000,10.00,-1250.00,1,-12.50,1.00
2099,XAUUSD,buy,low,4074.37000,4073.12000,2025-11-14T12:04:00.000Z,2025-11-14T12:05:00.000Z,4073.12000,4078.12000,10.00,-1250.00,1,-12.50,1.00
2100,XAUUSD,buy,low,4074.37000,4073.12000,2025-11-14T12:05:00.000Z,2025-11-14T12:06:00.000Z,4073.12000,4078.12000,10.00,-1250.00,1,-12.50,1.00
2101,XAUUSD,buy,low,4074.37000,4073.12000,2025-11-14T12:07:00.000Z,2025-11-14T12:08:00.000Z,4073.12000,4078.12000,10.00,-1250.00,1,-12.50,1.00
2102,XAUUSD,buy,low,4074.37000,4073.12000,2025-11-14T12:08:00.000Z,2025-11-14T12:09:00.000Z,4073.12000,4078.12000,10.00,-1250.00,1,-12.50,1.00
2103,XAUUSD,buy,low,4074.37000,4073.12000,2025-11-14T12:09:00.000Z,2025-11-14T12:11:00.000Z,4073.12000,4078.12000,10.00,-1250.00,2,-12.50,1.00
2104,XAUUSD,buy,low,4074.37000,4073.12000,2025-11-14T12:11:00.000Z,2025-11-14T12:12:00.000Z,4073.12000,4078.12000,10.00,-1250.00,1,-12.50,1.00
2105,XAUUSD,buy,low,4074.37000,4073.12000,2025-11-14T12:12:00.000Z,2025-11-14T12:13:00.000Z,4073.12000,4078.12000,10.00,-1250.00,1,-12.50,1.00
2106,XAUUSD,buy,low,4074.37000,4078.12000,2025-11-14T12:13:00.000Z,2025-11-14T12:14:00.000Z,4073.12000,4078.12000,10.00,3750.00,1,37.50,3.00
2107,XAUUSD,buy,low,4078.09000,4076.41000,2025-11-14T12:22:00.000Z,2025-11-14T12:23:00.000Z,4076.41000,4083.13000,10.00,-1680.00,1,-16.80,1.00
2108,XAUUSD,buy,low,4078.09000,4076.41000,2025-11-14T12:23:00.000Z,2025-11-14T12:24:00.000Z,4076.41000,4083.13000,10.00,-1680.00,1,-16.80,1.00
2109,XAUUSD,buy,low,4078.09000,4076.41000,2025-11-14T12:24:00.000Z,2025-11-14T12:25:00.000Z,4076.41000,4083.13000,10.00,-1680.00,1,-16.80,1.00
2110,XAUUSD,buy,low,4078.09000,4076.41000,2025-11-14T12:25:00.000Z,2025-11-14T12:26:00.000Z,4076.41000,4083.13000,10.00,-1680.00,1,-16.80,1.00
2111,XAUUSD,buy,low,4072.46000,4078.65500,2025-11-14T12:26:00.000Z,2025-11-14T12:27:00.000Z,4070.39500,4078.65500,10.00,6195.00,1,61.95,3.00
2112,XAUUSD,buy,low,4072.46000,4078.65500,2025-11-14T12:31:00.000Z,2025-11-14T12:32:00.000Z,4070.39500,4078.65500,10.00,6195.00,1,61.95,3.00
2113,XAUUSD,buy,low,4072.46000,4078.65500,2025-11-14T12:33:00.000Z,2025-11-14T12:34:00.000Z,4070.39500,4078.65500,10.00,6195.00,1,61.95,3.00
2114,XAUUSD,buy,low,4076.42000,4074.51500,2025-11-14T12:41:00.000Z,2025-11-14T12:44:00.000Z,4074.51500,4082.13500,10.00,-1905.00,3,-19.05,1.00
2115,XAUUSD,buy,low,4076.42000,4074.51500,2025-11-14T12:42:00.000Z,2025-11-14T12:44:00.000Z,4074.51500,4082.13500,10.00,-1905.00,2,-19.05,1.00
2116,XAUUSD,buy,low,4076.42000,4074.51500,2025-11-14T12:43:00.000Z,2025-11-14T12:44:00.000Z,4074.51500,4082.13500,10.00,-1905.00,1,-19.05,1.00
2117,XAUUSD,buy,low,4076.42000,4074.51500,2025-11-14T12:45:00.000Z,2025-11-14T12:46:00.000Z,4074.51500,4082.13500,10.00,-1905.00,1,-19.05,1.00
2118,XAUUSD,buy,low,4095.90000,4100.20500,2025-11-14T13:45:00.000Z,2025-11-14T13:46:00.000Z,4094.46500,4100.20500,10.00,4305.00,1,43.05,3.00
2119,XAUUSD,buy,low,4095.90000,4100.20500,2025-11-14T13:46:00.000Z,2025-11-14T13:47:00.000Z,4094.46500,4100.20500,10.00,4305.00,1,43.05,3.00
2120,XAUUSD,buy,low,4095.90000,4100.20500,2025-11-14T13:47:00.000Z,2025-11-14T13:48:00.000Z,4094.46500,4100.20500,10.00,4305.00,1,43.05,3.00
2121,XAUUSD,buy,low,4095.90000,4100.20500,2025-11-14T13:48:00.000Z,2025-11-14T13:49:00.000Z,4094.46500,4100.20500,10.00,4305.00,1,43.05,3.00
2122,XAUUSD,buy,low,4095.90000,4100.20500,2025-11-14T13:49:00.000Z,2025-11-14T13:50:00.000Z,4094.46500,4100.20500,10.00,4305.00,1,43.05,3.00
2123,XAUUSD,buy,low,4095.90000,4100.20500,2025-11-14T13:50:00.000Z,2025-11-14T13:51:00.000Z,4094.46500,4100.20500,10.00,4305.00,1,43.05,3.00
2124,XAUUSD,buy,low,4095.90000,4100.20500,2025-11-14T13:51:00.000Z,2025-11-14T13:52:00.000Z,4094.46500,4100.20500,10.00,4305.00,1,43.05,3.00
2126,XAUUSD,buy,low,4106.01000,4105.01000,2025-11-14T13:53:00.000Z,2025-11-14T13:54:00.000Z,4105.01000,4109.01000,10.00,-1000.00,1,-10.00,1.00
2125,XAUUSD,buy,low,4104.99000,4103.99000,2025-11-14T13:52:00.000Z,2025-11-14T13:55:00.000Z,4103.99000,4107.99000,10.00,-1000.00,3,-10.00,1.00
2127,XAUUSD,buy,low,4106.01000,4105.01000,2025-11-14T13:54:00.000Z,2025-11-14T13:55:00.000Z,4105.01000,4109.01000,10.00,-1000.00,1,-10.00,1.00
2128,XAUUSD,buy,low,4106.01000,4105.01000,2025-11-14T13:55:00.000Z,2025-11-14T13:56:00.000Z,4105.01000,4109.01000,10.00,-1000.00,1,-10.00,1.00
2129,XAUUSD,buy,low,4106.01000,4105.01000,2025-11-14T13:56:00.000Z,2025-11-14T13:57:00.000Z,4105.01000,4109.01000,10.00,-1000.00,1,-10.00,1.00
2130,XAUUSD,buy,low,4106.01000,4105.01000,2025-11-14T13:57:00.000Z,2025-11-14T13:58:00.000Z,4105.01000,4109.01000,10.00,-1000.00,1,-10.00,1.00
2131,XAUUSD,buy,low,4106.01000,4105.01000,2025-11-14T13:58:00.000Z,2025-11-14T13:59:00.000Z,4105.01000,4109.01000,10.00,-1000.00,1,-10.00,1.00
2132,XAUUSD,buy,low,4106.01000,4105.01000,2025-11-14T13:59:00.000Z,2025-11-14T14:00:00.000Z,4105.01000,4109.01000,10.00,-1000.00,1,-10.00,1.00
2133,XAUUSD,buy,low,4106.01000,4105.01000,2025-11-14T14:00:00.000Z,2025-11-14T14:01:00.000Z,4105.01000,4109.01000,10.00,-1000.00,1,-10.00,1.00
2134,XAUUSD,buy,low,4106.01000,4105.01000,2025-11-14T14:01:00.000Z,2025-11-14T14:02:00.000Z,4105.01000,4109.01000,10.00,-1000.00,1,-10.00,1.00
2135,XAUUSD,buy,low,4103.64000,4106.64000,2025-11-14T14:02:00.000Z,2025-11-14T14:03:00.000Z,4102.64000,4106.64000,10.00,3000.00,1,30.00,3.00
2136,XAUUSD,buy,low,4103.64000,4106.64000,2025-11-14T14:03:00.000Z,2025-11-14T14:04:00.000Z,4102.64000,4106.64000,10.00,3000.00,1,30.00,3.00
2137,XAUUSD,buy,low,4103.64000,4106.64000,2025-11-14T14:04:00.000Z,2025-11-14T14:05:00.000Z,4102.64000,4106.64000,10.00,3000.00,1,30.00,3.00
2138,XAUUSD,buy,low,4103.64000,4102.64000,2025-11-14T14:05:00.000Z,2025-11-14T14:07:00.000Z,4102.64000,4106.64000,10.00,-1000.00,2,-10.00,1.00
2139,XAUUSD,buy,low,4103.64000,4102.64000,2025-11-14T14:06:00.000Z,2025-11-14T14:07:00.000Z,4102.64000,4106.64000,10.00,-1000.00,1,-10.00,1.00
2140,XAUUSD,buy,low,4103.64000,4102.64000,2025-11-14T14:07:00.000Z,2025-11-14T14:08:00.000Z,4102.64000,4106.64000,10.00,-1000.00,1,-10.00,1.00
2141,XAUUSD,buy,low,4103.64000,4102.64000,2025-11-14T14:08:00.000Z,2025-11-14T14:09:00.000Z,4102.64000,4106.64000,10.00,-1000.00,1,-10.00,1.00
2142,XAUUSD,buy,low,4103.64000,4102.64000,2025-11-14T14:09:00.000Z,2025-11-14T14:10:00.000Z,4102.64000,4106.64000,10.00,-1000.00,1,-10.00,1.00
2143,XAUUSD,buy,low,4103.64000,4102.64000,2025-11-14T14:10:00.000Z,2025-11-14T14:11:00.000Z,4102.64000,4106.64000,10.00,-1000.00,1,-10.00,1.00
2144,XAUUSD,buy,low,4103.64000,4102.64000,2025-11-14T14:11:00.000Z,2025-11-14T14:12:00.000Z,4102.64000,4106.64000,10.00,-1000.00,1,-10.00,1.00
2145,XAUUSD,buy,low,4103.64000,4102.64000,2025-11-14T14:12:00.000Z,2025-11-14T14:13:00.000Z,4102.64000,4106.64000,10.00,-1000.00,1,-10.00,1.00
2146,XAUUSD,buy,low,4103.64000,4102.64000,2025-11-14T14:13:00.000Z,2025-11-14T14:14:00.000Z,4102.64000,4106.64000,10.00,-1000.00,1,-10.00,1.00
2147,XAUUSD,buy,low,4103.64000,4102.64000,2025-11-14T14:14:00.000Z,2025-11-14T14:15:00.000Z,4102.64000,4106.64000,10.00,-1000.00,1,-10.00,1.00
2148,XAUUSD,buy,low,4103.64000,4102.64000,2025-11-14T14:15:00.000Z,2025-11-14T14:16:00.000Z,4102.64000,4106.64000,10.00,-1000.00,1,-10.00,1.00
2149,XAUUSD,buy,low,4103.64000,4102.64000,2025-11-14T14:16:00.000Z,2025-11-14T14:18:00.000Z,4102.64000,4106.64000,10.00,-1000.00,2,-10.00,1.00
2150,XAUUSD,buy,low,4103.64000,4102.64000,2025-11-14T14:17:00.000Z,2025-11-14T14:18:00.000Z,4102.64000,4106.64000,10.00,-1000.00,1,-10.00,1.00
2151,XAUUSD,buy,low,4103.64000,4102.64000,2025-11-14T14:18:00.000Z,2025-11-14T14:19:00.000Z,4102.64000,4106.64000,10.00,-1000.00,1,-10.00,1.00
2152,XAUUSD,buy,low,4103.64000,4102.64000,2025-11-14T14:19:00.000Z,2025-11-14T14:20:00.000Z,4102.64000,4106.64000,10.00,-1000.00,1,-10.00,1.00
2153,XAUUSD,buy,low,4103.64000,4102.64000,2025-11-14T14:20:00.000Z,2025-11-14T14:21:00.000Z,4102.64000,4106.64000,10.00,-1000.00,1,-10.00,1.00
2154,XAUUSD,buy,low,4103.64000,4102.64000,2025-11-14T14:21:00.000Z,2025-11-14T14:22:00.000Z,4102.64000,4106.64000,10.00,-1000.00,1,-10.00,1.00
2155,XAUUSD,buy,low,4103.64000,4102.64000,2025-11-14T14:22:00.000Z,2025-11-14T14:23:00.000Z,4102.64000,4106.64000,10.00,-1000.00,1,-10.00,1.00
2156,XAUUSD,buy,low,4103.64000,4102.64000,2025-11-14T14:23:00.000Z,2025-11-14T14:24:00.000Z,4102.64000,4106.64000,10.00,-1000.00,1,-10.00,1.00
2157,XAUUSD,buy,low,4103.64000,4102.64000,2025-11-14T14:24:00.000Z,2025-11-14T14:25:00.000Z,4102.64000,4106.64000,10.00,-1000.00,1,-10.00,1.00
2158,XAUUSD,buy,low,4103.64000,4102.64000,2025-11-14T14:25:00.000Z,2025-11-14T14:26:00.000Z,4102.64000,4106.64000,10.00,-1000.00,1,-10.00,1.00
2159,XAUUSD,buy,low,4103.64000,4102.64000,2025-11-14T14:26:00.000Z,2025-11-14T14:27:00.000Z,4102.64000,4106.64000,10.00,-1000.00,1,-10.00,1.00
2160,XAUUSD,buy,low,4103.64000,4102.64000,2025-11-14T14:27:00.000Z,2025-11-14T14:28:00.000Z,4102.64000,4106.64000,10.00,-1000.00,1,-10.00,1.00
2161,XAUUSD,buy,low,4103.64000,4102.64000,2025-11-14T14:28:00.000Z,2025-11-14T14:29:00.000Z,4102.64000,4106.64000,10.00,-1000.00,1,-10.00,1.00
2162,XAUUSD,buy,low,4096.68000,4100.68500,2025-11-14T14:29:00.000Z,2025-11-14T14:31:00.000Z,4095.34500,4100.68500,10.00,4005.00,2,40.05,3.00
2163,XAUUSD,buy,low,4096.68000,4100.68500,2025-11-14T14:30:00.000Z,2025-11-14T14:31:00.000Z,4095.34500,4100.68500,10.00,4005.00,1,40.05,3.00
2164,XAUUSD,buy,low,4096.68000,4100.68500,2025-11-14T14:31:00.000Z,2025-11-14T14:32:00.000Z,4095.34500,4100.68500,10.00,4005.00,1,40.05,3.00
2165,XAUUSD,buy,low,4096.68000,4100.68500,2025-11-14T14:32:00.000Z,2025-11-14T14:33:00.000Z,4095.34500,4100.68500,10.00,4005.00,1,40.05,3.00
2166,XAUUSD,buy,low,4096.68000,4100.68500,2025-11-14T14:33:00.000Z,2025-11-14T14:34:00.000Z,4095.34500,4100.68500,10.00,4005.00,1,40.05,3.00
2167,XAUUSD,buy,low,4096.68000,4100.68500,2025-11-14T14:34:00.000Z,2025-11-14T14:35:00.000Z,4095.34500,4100.68500,10.00,4005.00,1,40.05,3.00
2168,XAUUSD,buy,low,4096.68000,4100.68500,2025-11-14T14:35:00.000Z,2025-11-14T14:36:00.000Z,4095.34500,4100.68500,10.00,4005.00,1,40.05,3.00
2169,XAUUSD,buy,low,4096.68000,4100.68500,2025-11-14T14:36:00.000Z,2025-11-14T14:37:00.000Z,4095.34500,4100.68500,10.00,4005.00,1,40.05,3.00
2170,XAUUSD,buy,low,4096.68000,4100.68500,2025-11-14T14:37:00.000Z,2025-11-14T14:38:00.000Z,4095.34500,4100.68500,10.00,4005.00,1,40.05,3.00
2171,XAUUSD,buy,low,4096.68000,4100.68500,2025-11-14T14:38:00.000Z,2025-11-14T14:39:00.000Z,4095.34500,4100.68500,10.00,4005.00,1,40.05,3.00
2172,XAUUSD,buy,low,4096.68000,4100.68500,2025-11-14T14:39:00.000Z,2025-11-14T14:40:00.000Z,4095.34500,4100.68500,10.00,4005.00,1,40.05,3.00
2173,XAUUSD,buy,low,4096.68000,4100.68500,2025-11-14T14:40:00.000Z,2025-11-14T14:41:00.000Z,4095.34500,4100.68500,10.00,4005.00,1,40.05,3.00
2174,XAUUSD,buy,low,4096.68000,4100.68500,2025-11-14T14:41:00.000Z,2025-11-14T14:42:00.000Z,4095.34500,4100.68500,10.00,4005.00,1,40.05,3.00
2175,XAUUSD,buy,low,4096.68000,4100.68500,2025-11-14T14:42:00.000Z,2025-11-14T14:43:00.000Z,4095.34500,4100.68500,10.00,4005.00,1,40.05,3.00
